coin,fundingRate,premium,time
SHIA,0.0,0.0,2024-10-25 22:00:00.004000+00:00
CYBER,1.25e-05,-0.00020702,2024-10-25 22:00:00.004000+00:00
ZRO,1.25e-05,0.00049687,2024-10-25 22:00:00.004000+00:00
BLZ,8.11e-06,-0.00043515,2024-10-25 22:00:00.004000+00:00
DOT,1.25e-05,0.00010747,2024-10-25 22:00:00.004000+00:00
BANANA,1.25e-05,1.26e-05,2024-10-25 22:00:00.004000+00:00
TRB,1.25e-05,4.49e-06,2024-10-25 22:00:00.004000+00:00
FTT,1.25e-05,7.733e-05,2024-10-25 22:00:00.004000+00:00
LOOM,6.375e-05,0.00101001,2024-10-25 22:00:00.004000+00:00
OGN,1.25e-05,-0.00014285,2024-10-25 22:00:00.004000+00:00
RDNT,-4.397e-05,-0.00085178,2024-10-25 22:00:00.004000+00:00
ARK,1.25e-05,-7.182e-05,2024-10-25 22:00:00.004000+00:00
BNT,1.25e-05,-1.222e-05,2024-10-25 22:00:00.004000+00:00
CANTO,0.0,0.0,2024-10-25 22:00:00.004000+00:00
REQ,1.25e-05,1.254e-05,2024-10-25 22:00:00.004000+00:00
BIGTIME,1.25e-05,-4.194e-05,2024-10-25 22:00:00.004000+00:00
KAS,1.25e-05,0.00029453,2024-10-25 22:00:00.004000+00:00
ORBS,1.25e-05,0.00036324,2024-10-25 22:00:00.004000+00:00
BLUR,1.25e-05,-6.31e-05,2024-10-25 22:00:00.004000+00:00
TIA,-0.00010274,-0.00132194,2024-10-25 22:00:00.004000+00:00
BSV,1.25e-05,-8.96e-06,2024-10-25 22:00:00.004000+00:00
ADA,-3.726e-05,-0.00079809,2024-10-25 22:00:00.004000+00:00
TON,1.25e-05,4.428e-05,2024-10-25 22:00:00.004000+00:00
MINA,1.25e-05,-2.836e-05,2024-10-25 22:00:00.004000+00:00
POLYX,1.25e-05,4.459e-05,2024-10-25 22:00:00.004000+00:00
GAS,1.25e-05,-9.01e-06,2024-10-25 22:00:00.004000+00:00
PENDLE,1.25e-05,1.567e-05,2024-10-25 22:00:00.004000+00:00
STG,1.25e-05,-5.684e-05,2024-10-25 22:00:00.004000+00:00
FET,1.25e-05,-0.00020748,2024-10-25 22:00:00.004000+00:00
STRAX,0.0,0.0,2024-10-25 22:00:00.004000+00:00
NEAR,1.25e-05,7.919e-05,2024-10-25 22:00:00.004000+00:00
MEME,1.25e-05,-6.6e-06,2024-10-25 22:00:00.004000+00:00
ORDI,1.25e-05,-8.2e-05,2024-10-25 22:00:00.004000+00:00
BADGER,1.25e-05,-8.687e-05,2024-10-25 22:00:00.004000+00:00
NEO,1.25e-05,-0.00011472,2024-10-25 22:00:00.004000+00:00
ZEN,1.25e-05,-2.045e-05,2024-10-25 22:00:00.004000+00:00
FIL,6.4e-06,-0.00044877,2024-10-25 22:00:00.004000+00:00
PYTH,1.25e-05,-0.00014282,2024-10-25 22:00:00.004000+00:00
SUSHI,1.25e-05,9.639e-05,2024-10-25 22:00:00.004000+00:00
ILV,1.25e-05,3e-08,2024-10-25 22:00:00.004000+00:00
IMX,1.25e-05,-4.052e-05,2024-10-25 22:00:00.004000+00:00
kBONK,1.25e-05,2.826e-05,2024-10-25 22:00:00.004000+00:00
GMT,1.25e-05,-2.927e-05,2024-10-25 22:00:00.004000+00:00
SUPER,1.25e-05,0.00032068,2024-10-25 22:00:00.004000+00:00
USTC,1.25e-05,-0.00011376,2024-10-25 22:00:00.004000+00:00
NFTI,0.0,0.0,2024-10-25 22:00:00.004000+00:00
JUP,-6.178e-05,-0.00099428,2024-10-25 22:00:00.004000+00:00
kLUNC,1.25e-05,-1.101e-05,2024-10-25 22:00:00.004000+00:00
RSR,1.25e-05,-0.00034513,2024-10-25 22:00:00.004000+00:00
GALA,-1.255e-05,-0.00060038,2024-10-25 22:00:00.004000+00:00
JTO,1.25e-05,6.307e-05,2024-10-25 22:00:00.004000+00:00
NTRN,1.25e-05,-2.781e-05,2024-10-25 22:00:00.004000+00:00
ACE,1.25e-05,-0.00017231,2024-10-25 22:00:00.004000+00:00
MAV,8.75e-06,-0.00043,2024-10-25 22:00:00.004000+00:00
WIF,1.25e-05,7.38e-06,2024-10-25 22:00:00.004000+00:00
CAKE,1.25e-05,2.431e-05,2024-10-25 22:00:00.004000+00:00
PEOPLE,1.25e-05,-0.0001275,2024-10-25 22:00:00.004000+00:00
ENS,1.898e-05,0.00065181,2024-10-25 22:00:00.004000+00:00
ETC,1.25e-05,-0.00011009,2024-10-25 22:00:00.004000+00:00
XAI,1.25e-05,1.807e-05,2024-10-25 22:00:00.004000+00:00
MANTA,1.25e-05,-0.00025983,2024-10-25 22:00:00.004000+00:00
UMA,1.25e-05,-1.177e-05,2024-10-25 22:00:00.004000+00:00
ONDO,1.25e-05,-6.702e-05,2024-10-25 22:00:00.004000+00:00
ALT,1.25e-05,-0.00027219,2024-10-25 22:00:00.004000+00:00
ZETA,1.25e-05,-0.00017459,2024-10-25 22:00:00.004000+00:00
DYM,1.25e-05,-9.279e-05,2024-10-25 22:00:00.004000+00:00
MAVIA,1.25e-05,-7.062e-05,2024-10-25 22:00:00.004000+00:00
W,-1.63e-06,-0.00051306,2024-10-25 22:00:00.004000+00:00
PANDORA,0.0,0.0,2024-10-25 22:00:00.004000+00:00
STRK,1.25e-05,3.338e-05,2024-10-25 22:00:00.004000+00:00
PIXEL,1.25e-05,2.458e-05,2024-10-25 22:00:00.004000+00:00
AI,1.25e-05,-0.00013506,2024-10-25 22:00:00.004000+00:00
TAO,2.397e-05,0.00069175,2024-10-25 22:00:00.004000+00:00
AR,1.25e-05,0.00041615,2024-10-25 22:00:00.004000+00:00
MYRO,1.25e-05,-2.83e-06,2024-10-25 22:00:00.004000+00:00
kFLOKI,1.25e-05,-9.688e-05,2024-10-25 22:00:00.004000+00:00
BOME,1.25e-05,4.711e-05,2024-10-25 22:00:00.004000+00:00
ETHFI,-8.97e-06,-0.00057179,2024-10-25 22:00:00.004000+00:00
ENA,-2.534e-05,-0.00070271,2024-10-25 22:00:00.004000+00:00
MNT,1.25e-05,-9.96e-06,2024-10-25 22:00:00.004000+00:00
TNSR,1.25e-05,-0.00013864,2024-10-25 22:00:00.004000+00:00
SAGA,1.25e-05,0.00010995,2024-10-25 22:00:00.004000+00:00
MERL,1.25e-05,9.806e-05,2024-10-25 22:00:00.004000+00:00
HBAR,1.25e-05,3.34e-06,2024-10-25 22:00:00.004000+00:00
POPCAT,1.25e-05,0.00041039,2024-10-25 22:00:00.004000+00:00
OMNI,1.25e-05,3.239e-05,2024-10-25 22:00:00.004000+00:00
EIGEN,5.251e-05,0.0009201,2024-10-25 22:00:00.004000+00:00
REZ,2.04e-06,-0.00048366,2024-10-25 22:00:00.004000+00:00
NOT,1.25e-05,2.72e-05,2024-10-25 22:00:00.004000+00:00
TURBO,1.25e-05,-0.00014596,2024-10-25 22:00:00.004000+00:00
BRETT,1.25e-05,0.00034646,2024-10-25 22:00:00.004000+00:00
IO,1.25e-05,-0.0001841,2024-10-25 22:00:00.004000+00:00
ZK,1.25e-05,0.00033288,2024-10-25 22:00:00.004000+00:00
BLAST,-0.00010576,-0.00134611,2024-10-25 22:00:00.004000+00:00
LISTA,1.25e-05,8.152e-05,2024-10-25 22:00:00.004000+00:00
MEW,1.25e-05,0.00033756,2024-10-25 22:00:00.004000+00:00
RENDER,1.25e-05,-3.745e-05,2024-10-25 22:00:00.004000+00:00
kDOGS,1.25e-05,6.27e-05,2024-10-25 22:00:00.004000+00:00
POL,1.053e-05,-0.00041573,2024-10-25 22:00:00.004000+00:00
CATI,1.25e-05,2.345e-05,2024-10-25 22:00:00.004000+00:00
CELO,1.25e-05,-6.037e-05,2024-10-25 22:00:00.004000+00:00
HMSTR,1.25e-05,-2.047e-05,2024-10-25 22:00:00.004000+00:00
SCR,1.25e-05,5.712e-05,2024-10-25 22:00:00.004000+00:00
NEIROETH,1.25e-05,0.00024393,2024-10-25 22:00:00.004000+00:00
kNEIRO,1.25e-05,-0.00028404,2024-10-25 22:00:00.004000+00:00
GOAT,4.4e-05,0.000852,2024-10-25 22:00:00.004000+00:00
MOODENG,5.024e-05,0.00090193,2024-10-25 22:00:00.004000+00:00
BTC,1.25e-05,-0.00022189,2024-10-25 23:00:00.086000+00:00
ETH,1.25e-05,-0.0002276,2024-10-25 23:00:00.086000+00:00
ATOM,1.25e-05,0.00039306,2024-10-25 23:00:00.086000+00:00
MATIC,0.0,0.0,2024-10-25 23:00:00.086000+00:00
DYDX,1.25e-05,-2.295e-05,2024-10-25 23:00:00.086000+00:00
SOL,1.25e-05,9.946e-05,2024-10-25 23:00:00.086000+00:00
AVAX,-1.156e-05,-0.00059246,2024-10-25 23:00:00.086000+00:00
BNB,-5.073e-05,-0.00090583,2024-10-25 23:00:00.086000+00:00
APE,1.25e-05,0.00017735,2024-10-25 23:00:00.086000+00:00
OP,-1.577e-05,-0.00062614,2024-10-25 23:00:00.086000+00:00
LTC,1.25e-05,-1.182e-05,2024-10-25 23:00:00.086000+00:00
ARB,7.4e-06,-0.0004408,2024-10-25 23:00:00.086000+00:00
DOGE,1.25e-05,1.623e-05,2024-10-25 23:00:00.086000+00:00
INJ,1.25e-05,-6.153e-05,2024-10-25 23:00:00.086000+00:00
SUI,8.4e-07,-0.00049331,2024-10-25 23:00:00.086000+00:00
kPEPE,1.094e-05,-0.0004125,2024-10-25 23:00:00.086000+00:00
CRV,1.25e-05,-9.6e-07,2024-10-25 23:00:00.086000+00:00
LDO,1.25e-05,-6.573e-05,2024-10-25 23:00:00.086000+00:00
LINK,1.25e-05,0.00012316,2024-10-25 23:00:00.086000+00:00
STX,1.25e-05,0.00010312,2024-10-25 23:00:00.086000+00:00
RNDR,0.0,0.0,2024-10-25 23:00:00.086000+00:00
CFX,1.25e-05,-6.825e-05,2024-10-25 23:00:00.086000+00:00
FTM,1.25e-05,0.00043267,2024-10-25 23:00:00.086000+00:00
GMX,1.25e-05,8.904e-05,2024-10-25 23:00:00.086000+00:00
SNX,1.25e-05,-5.397e-05,2024-10-25 23:00:00.086000+00:00
XRP,1.25e-05,-0.00018723,2024-10-25 23:00:00.086000+00:00
BCH,-1.079e-05,-0.00058629,2024-10-25 23:00:00.086000+00:00
APT,1.25e-05,-0.00039814,2024-10-25 23:00:00.086000+00:00
AAVE,2.683e-05,0.00071465,2024-10-25 23:00:00.086000+00:00
COMP,-1.117e-05,-0.00058938,2024-10-25 23:00:00.086000+00:00
MKR,5.437e-05,0.00093498,2024-10-25 23:00:00.086000+00:00
WLD,1.25e-05,-0.00014877,2024-10-25 23:00:00.086000+00:00
FXS,1.25e-05,-5.847e-05,2024-10-25 23:00:00.086000+00:00
HPOS,1.25e-05,0.0,2024-10-25 23:00:00.086000+00:00
RLB,1.25e-05,0.0,2024-10-25 23:00:00.086000+00:00
UNIBOT,0.0,0.0,2024-10-25 23:00:00.086000+00:00
YGG,1.25e-05,-0.00010103,2024-10-25 23:00:00.086000+00:00
TRX,1.25e-05,-0.00015611,2024-10-25 23:00:00.086000+00:00
kSHIB,1.25e-05,-0.00037371,2024-10-25 23:00:00.086000+00:00
UNI,1.25e-05,0.00012292,2024-10-25 23:00:00.086000+00:00
SEI,1.25e-05,-0.00039384,2024-10-25 23:00:00.086000+00:00
RUNE,1.25e-05,-0.00036376,2024-10-25 23:00:00.086000+00:00
OX,0.0,0.0,2024-10-25 23:00:00.086000+00:00
FRIEND,0.0,0.0,2024-10-25 23:00:00.086000+00:00
SHIA,0.0,0.0,2024-10-25 23:00:00.086000+00:00
CYBER,1.25e-05,-0.00012078,2024-10-25 23:00:00.086000+00:00
ZRO,1.25e-05,0.0004691,2024-10-25 23:00:00.086000+00:00
BLZ,1.25e-05,-0.0002566,2024-10-25 23:00:00.086000+00:00
DOT,1.25e-05,0.00013898,2024-10-25 23:00:00.086000+00:00
BANANA,1.25e-05,0.00037876,2024-10-25 23:00:00.086000+00:00
TRB,1.25e-05,8.87e-06,2024-10-25 23:00:00.086000+00:00
FTT,1.25e-05,0.00012089,2024-10-25 23:00:00.086000+00:00
LOOM,9.224e-05,0.00123795,2024-10-25 23:00:00.086000+00:00
OGN,1.25e-05,-5.317e-05,2024-10-25 23:00:00.086000+00:00
RDNT,-2.293e-05,-0.00068348,2024-10-25 23:00:00.086000+00:00
ARK,1.25e-05,2.87e-06,2024-10-25 23:00:00.086000+00:00
BNT,1.25e-05,-4.136e-05,2024-10-25 23:00:00.086000+00:00
CANTO,0.0,0.0,2024-10-25 23:00:00.086000+00:00
REQ,1.25e-05,-2.808e-05,2024-10-25 23:00:00.086000+00:00
BIGTIME,1.25e-05,-6.621e-05,2024-10-25 23:00:00.086000+00:00
KAS,1.25e-05,0.00047261,2024-10-25 23:00:00.086000+00:00
ORBS,1.25e-05,0.00010504,2024-10-25 23:00:00.086000+00:00
BLUR,1.25e-05,-8.014e-05,2024-10-25 23:00:00.086000+00:00
TIA,-7.418e-05,-0.00109345,2024-10-25 23:00:00.086000+00:00
BSV,1.25e-05,-4.09e-05,2024-10-25 23:00:00.086000+00:00
ADA,-2.95e-06,-0.00052356,2024-10-25 23:00:00.086000+00:00
TON,1.25e-05,9.237e-05,2024-10-25 23:00:00.086000+00:00
MINA,1.25e-05,2.41e-06,2024-10-25 23:00:00.086000+00:00
POLYX,1.25e-05,-5.461e-05,2024-10-25 23:00:00.086000+00:00
GAS,1.25e-05,-0.00014228,2024-10-25 23:00:00.086000+00:00
PENDLE,1.25e-05,6.048e-05,2024-10-25 23:00:00.086000+00:00
STG,1.25e-05,-5.148e-05,2024-10-25 23:00:00.086000+00:00
FET,1.25e-05,-0.00017574,2024-10-25 23:00:00.086000+00:00
STRAX,0.0,0.0,2024-10-25 23:00:00.086000+00:00
NEAR,1.25e-05,4.054e-05,2024-10-25 23:00:00.086000+00:00
MEME,1.25e-05,-5.74e-06,2024-10-25 23:00:00.086000+00:00
ORDI,1.25e-05,-3.679e-05,2024-10-25 23:00:00.086000+00:00
BADGER,1.25e-05,-5.702e-05,2024-10-25 23:00:00.086000+00:00
NEO,1.25e-05,-2.471e-05,2024-10-25 23:00:00.086000+00:00
ZEN,1.25e-05,-8.43e-06,2024-10-25 23:00:00.086000+00:00
FIL,-6.74e-06,-0.00055391,2024-10-25 23:00:00.086000+00:00
PYTH,1.25e-05,-0.00014378,2024-10-25 23:00:00.086000+00:00
SUSHI,1.25e-05,0.00018712,2024-10-25 23:00:00.086000+00:00
ILV,1.25e-05,-8.23e-06,2024-10-25 23:00:00.086000+00:00
IMX,1.25e-05,1.797e-05,2024-10-25 23:00:00.086000+00:00
kBONK,1.25e-05,8.83e-05,2024-10-25 23:00:00.086000+00:00
GMT,1.25e-05,-0.0001459,2024-10-25 23:00:00.086000+00:00
SUPER,1.25e-05,0.00022722,2024-10-25 23:00:00.086000+00:00
USTC,1.25e-05,-0.00024509,2024-10-25 23:00:00.086000+00:00
NFTI,0.0,0.0,2024-10-25 23:00:00.086000+00:00
JUP,-5.743e-05,-0.00095945,2024-10-25 23:00:00.086000+00:00
kLUNC,1.25e-05,-0.00013076,2024-10-25 23:00:00.086000+00:00
RSR,1.25e-05,-0.00039152,2024-10-25 23:00:00.086000+00:00
GALA,-2.318e-05,-0.00068544,2024-10-25 23:00:00.086000+00:00
JTO,1.25e-05,0.00032734,2024-10-25 23:00:00.086000+00:00
NTRN,1.25e-05,-5.068e-05,2024-10-25 23:00:00.086000+00:00
ACE,1.036e-05,-0.0004171,2024-10-25 23:00:00.086000+00:00
MAV,1.25e-05,-0.00015567,2024-10-25 23:00:00.086000+00:00
WIF,1.25e-05,0.00019014,2024-10-25 23:00:00.086000+00:00
CAKE,1.25e-05,4.991e-05,2024-10-25 23:00:00.086000+00:00
PEOPLE,1.25e-05,-5.523e-05,2024-10-25 23:00:00.086000+00:00
ENS,1.49e-05,0.00061919,2024-10-25 23:00:00.086000+00:00
ETC,1.25e-05,-9.43e-05,2024-10-25 23:00:00.086000+00:00
XAI,1.25e-05,2.391e-05,2024-10-25 23:00:00.086000+00:00
MANTA,1.25e-05,-0.0002843,2024-10-25 23:00:00.086000+00:00
UMA,1.25e-05,-0.00013436,2024-10-25 23:00:00.086000+00:00
ONDO,1.25e-05,-4.39e-05,2024-10-25 23:00:00.086000+00:00
ALT,1.25e-05,-0.00013373,2024-10-25 23:00:00.086000+00:00
ZETA,1.25e-05,-7.432e-05,2024-10-25 23:00:00.086000+00:00
DYM,1.25e-05,-0.00015692,2024-10-25 23:00:00.086000+00:00
MAVIA,1.25e-05,-1.082e-05,2024-10-25 23:00:00.086000+00:00
W,-2.02e-06,-0.00051619,2024-10-25 23:00:00.086000+00:00
PANDORA,0.0,0.0,2024-10-25 23:00:00.086000+00:00
STRK,1.25e-05,6.527e-05,2024-10-25 23:00:00.086000+00:00
PIXEL,1.25e-05,0.00014674,2024-10-25 23:00:00.086000+00:00
AI,1.25e-05,-0.00021317,2024-10-25 23:00:00.086000+00:00
TAO,1.356e-05,0.00060848,2024-10-25 23:00:00.086000+00:00
AR,1.25e-05,0.00048974,2024-10-25 23:00:00.086000+00:00
MYRO,1.25e-05,4.599e-05,2024-10-25 23:00:00.086000+00:00
kFLOKI,1.25e-05,-0.00026185,2024-10-25 23:00:00.086000+00:00
BOME,1.25e-05,0.0002217,2024-10-25 23:00:00.086000+00:00
ETHFI,-3.09e-06,-0.00052472,2024-10-25 23:00:00.086000+00:00
ENA,-4.473e-05,-0.00085782,2024-10-25 23:00:00.086000+00:00
MNT,1.25e-05,-2.545e-05,2024-10-25 23:00:00.086000+00:00
TNSR,1.25e-05,-7.452e-05,2024-10-25 23:00:00.086000+00:00
SAGA,1.25e-05,4.404e-05,2024-10-25 23:00:00.086000+00:00
MERL,1.25e-05,2.88e-06,2024-10-25 23:00:00.086000+00:00
HBAR,1.25e-05,-2.432e-05,2024-10-25 23:00:00.086000+00:00
POPCAT,1.25e-05,0.00048599,2024-10-25 23:00:00.086000+00:00
OMNI,1.25e-05,8.59e-05,2024-10-25 23:00:00.086000+00:00
EIGEN,9.109e-05,0.00122869,2024-10-25 23:00:00.086000+00:00
REZ,1.25e-05,-0.00013832,2024-10-25 23:00:00.086000+00:00
NOT,1.25e-05,0.00016695,2024-10-25 23:00:00.086000+00:00
TURBO,1.25e-05,-0.00013244,2024-10-25 23:00:00.086000+00:00
BRETT,1.25e-05,0.00038492,2024-10-25 23:00:00.086000+00:00
IO,8.57e-06,-0.00043143,2024-10-25 23:00:00.086000+00:00
ZK,1.25e-05,0.0003105,2024-10-25 23:00:00.086000+00:00
BLAST,-0.00014413,-0.00165304,2024-10-25 23:00:00.086000+00:00
LISTA,1.25e-05,6.579e-05,2024-10-25 23:00:00.086000+00:00
MEW,1.25e-05,0.00021687,2024-10-25 23:00:00.086000+00:00
RENDER,1.25e-05,-0.00012109,2024-10-25 23:00:00.086000+00:00
kDOGS,1.25e-05,0.00051383,2024-10-25 23:00:00.086000+00:00
POL,5.43e-06,-0.00045654,2024-10-25 23:00:00.086000+00:00
CATI,1.25e-05,5.955e-05,2024-10-25 23:00:00.086000+00:00
CELO,1.25e-05,-7.436e-05,2024-10-25 23:00:00.086000+00:00
HMSTR,1.25e-05,-6.87e-06,2024-10-25 23:00:00.086000+00:00
SCR,1.25e-05,0.00012618,2024-10-25 23:00:00.086000+00:00
NEIROETH,1.25e-05,0.00057575,2024-10-25 23:00:00.086000+00:00
kNEIRO,1.25e-05,-0.00014886,2024-10-25 23:00:00.086000+00:00
GOAT,4.734e-05,0.00087871,2024-10-25 23:00:00.086000+00:00
MOODENG,7.909e-05,0.00113269,2024-10-25 23:00:00.086000+00:00
